property_id,price,sqft,bedrooms,bathrooms,year_built,lot_size,neighborhood,latitude,longitude,crime_rate,school_rating
PROP_006798,155640.87656640427,2573.500892776059,1,1,1951,1000.0,Suburbs,40.101734540610686,-73.84586690138718,6.3,5.2
PROP_006799,612224.8474027403,800.0,5,6,1968,1000.0,Tech Hub,40.18001474998041,-73.92856123728838,6.3,8.1
PROP_006800,786259.2925663965,3140.5123860113517,2,3,1992,1000.0,Historic,40.511696811777526,-73.1648307960925,8.9,9.3
PROP_006801,754614.523982404,1288.9736864414058,3,2,2010,1000.0,Downtown,40.23980028297553,-73.23701917718758,9.1,8.8
PROP_006802,776064.5327796909,3039.1699696685223,2,3,2010,1000.0,Suburbs,40.791064475581464,-73.45381724784858,4.8,5.1
PROP_006803,556010.9504252726,2548.382123781425,5,3,1970,1000.0,Historic,40.13366464636184,-73.7557211855336,4.1,4.7
PROP_006804,537444.7015373363,3680.997933998331,5,2,1973,1000.0,Historic,40.955815627621625,-73.69189629273147,9.0,5.4
PROP_006805,698286.4242715859,2443.7115926583997,1,3,1980,1000.0,Tech Hub,40.902955824454,-73.81026368794714,1.1,7.2
PROP_006806,344963.6596429628,1496.7522480701896,1,2,1994,1000.0,Suburbs,40.49822285874597,-73.27119804445991,7.8,8.6
PROP_006807,567147.2055946288,2630.5409897355303,3,4,1967,1000.0,Tech Hub,40.28477163021521,-73.01430654516368,2.3,5.4
PROP_006808,1256394.674682204,2643.734639243957,2,3,2021,1000.0,Downtown,40.716514899020666,-73.50297103459076,8.8,5.7
PROP_006809,1459249.4208832555,2085.9883286786817,4,3,2022,1000.0,Tech Hub,40.44301937273168,-73.09729398398004,2.3,5.9
PROP_006810,217644.04264215118,2150.8139297151165,3,3,1955,1000.0,Suburbs,40.64977402771691,-73.75864798102951,9.7,9.4
PROP_006811,661876.1324690753,2613.040857773928,5,4,1967,1000.0,Downtown,40.507166582330804,-73.89381753854198,6.8,3.8
PROP_006812,1253628.6874042058,4099.588302160524,2,4,1985,1000.0,Tech Hub,40.63985543558793,-73.33373682270981,2.7,5.7
PROP_006813,692025.9434067481,2729.1783347457067,1,2,2012,1000.0,Historic,40.00576862174278,-73.7821568965481,3.5,4.9
PROP_006814,477916.42004453973,2705.784000242742,1,3,1978,1000.0,Historic,40.175628320779204,-73.7307885167261,4.2,5.3
PROP_006815,864058.6524659122,2312.143277106797,2,3,1993,1000.0,Downtown,40.59055464453825,-73.01685120362056,2.6,2.8
PROP_006816,485704.3482830798,2388.580778182639,3,3,1990,1000.0,Suburbs,40.384161642153984,-73.24846440694735,2.4,1.2
PROP_006817,1341941.7672254941,2177.3659214689983,3,2,2016,1000.0,Waterfront,40.11462370402891,-73.12095380780107,2.1,6.8
PROP_006818,1400760.286906949,2699.0682462620225,3,2,2008,1000.0,Waterfront,40.37545137230054,-73.0868489117516,8.1,3.8
PROP_006819,480435.1161045558,2193.981246397513,4,2,1964,1000.0,Tech Hub,40.9101731407531,-73.78789150424483,4.1,4.4
PROP_006820,417968.52588288253,3373.5856177897585,1,5,1980,1000.0,Suburbs,40.52632788287029,-73.82521684891843,8.6,5.5
PROP_006821,892065.5872222012,3693.915057791107,1,3,1981,1000.0,Waterfront,40.69539190744182,-73.76886697216463,7.2,2.8
PROP_006822,570352.5843343326,2016.9177897776165,4,2,2002,1000.0,Suburbs,40.29274336527058,-73.68299238019178,3.6,3.0
PROP_006823,524148.50561202166,1687.9124979880169,1,2,1989,1000.0,Tech Hub,40.451135715653024,-73.3828062216696,9.7,1.0
PROP_006824,994581.8612771647,1339.1101829612837,5,3,2023,1000.0,Downtown,40.316435680195355,-73.0954875052056,7.4,2.5
PROP_006825,724387.4278552557,2454.675740624564,4,4,1993,1000.0,Historic,40.37744737025398,-73.27308318985736,1.2,8.6
PROP_006826,239632.0365220443,1467.8769724350354,3,2,1964,1000.0,Suburbs,40.901084752255535,-73.87608652952001,7.0,6.4
PROP_006827,850929.0426635976,2087.234577671041,2,4,1983,1000.0,Tech Hub,40.98561107962743,-73.87571034870423,3.6,6.1
PROP_006828,370235.83258369926,1792.4293384785674,1,2,1964,2050.2570002983634,Downtown,40.923184910343004,-73.45289499489067,4.5,3.1
PROP_006829,621754.4179277823,1464.1902219813835,1,4,1983,1000.0,Waterfront,40.88795691577235,-73.05446578876463,8.7,5.3
PROP_006830,670716.4165040547,800.0,1,3,2010,1000.0,Waterfront,40.1260766883886,-73.9005683640074,1.4,4.6
PROP_006831,1003747.3266552163,2090.340358260696,3,3,1999,1000.0,Tech Hub,40.54371644323931,-73.22585245930696,3.9,8.1
PROP_006832,892654.9453658302,1358.0803912483736,4,4,2014,1000.0,Downtown,40.958311920935714,-73.06961455957763,3.9,3.5
PROP_006833,794479.9630911074,2925.679784127269,3,1,1980,1000.0,Tech Hub,40.562649485439785,-73.07944346618072,5.0,6.1
PROP_006834,701365.2517440325,3005.3241236460863,3,6,1969,1000.0,Downtown,40.558165949719225,-73.15491564722397,5.3,6.7
PROP_006835,1006334.9851729588,2847.6299843413753,5,4,1982,1000.0,Waterfront,40.08659931645966,-73.55753654400888,4.8,1.3
PROP_006836,1047365.5419930145,2912.9845217540164,4,4,2020,1000.0,Historic,40.565420655749215,-73.91471533722317,7.2,1.4
PROP_006837,786197.6034158517,2798.022533350907,3,3,1967,1000.0,Waterfront,40.97852834550289,-73.35523135150443,1.6,9.3
PROP_006838,404673.8349211936,2498.7279042192245,1,4,1977,1000.0,Historic,40.38183752990377,-73.24799942603217,2.8,6.9
PROP_006839,922234.7855715384,978.3360624952905,5,3,2017,1000.0,Waterfront,40.10462188871746,-73.94405507552564,1.3,3.5
PROP_006840,465859.96044279775,1105.575180363669,5,5,1963,1000.0,Waterfront,40.519723248804745,-73.50466931851228,8.2,4.2
PROP_006841,331814.6211333749,1305.7214898678387,3,1,1961,1000.0,Tech Hub,40.75928355704602,-73.18869195782776,6.4,2.3
PROP_006842,1234330.736860959,3156.9790965564202,2,3,2001,1000.0,Downtown,40.43423531309532,-73.51555709373058,5.1,8.3
PROP_006843,1176775.603987437,1594.00569997201,5,2,2021,1165.7941057602281,Downtown,40.486112364059004,-73.64742350306489,3.0,5.7
PROP_006844,954223.9507960919,2351.1496973292105,5,3,2005,1000.0,Downtown,40.41528982328475,-73.37316254223266,4.1,5.5
PROP_006845,522066.2397307294,2835.296324141301,2,2,1990,1875.387887622236,Suburbs,40.30976604150815,-73.55729432524251,9.2,6.7
PROP_006846,1348343.6603963356,2180.4277550200377,5,3,2011,1000.0,Waterfront,40.52234676763239,-73.31036552670452,7.9,4.7
PROP_006847,600503.3732288372,1554.334150151636,1,2,1992,1000.0,Waterfront,40.22536774803159,-73.27124546128606,6.7,2.4
PROP_006848,887061.8606329125,3530.839544954916,2,2,1978,1000.0,Waterfront,40.240886794601366,-73.57389727794822,6.1,7.0
PROP_006849,673567.9478588065,1751.7835268359115,2,2,1990,1000.0,Waterfront,40.80902279684703,-73.37171901862378,4.6,3.1
PROP_006850,773026.3627858476,2059.901289727013,3,3,1983,1000.0,Tech Hub,40.414566853658286,-73.94777096749935,1.9,2.3
PROP_006851,495913.39222624886,3209.2764999371257,2,2,1983,1000.0,Suburbs,40.862161436182284,-73.71432935783939,1.7,6.9
PROP_006852,287501.6152890687,2810.6298338646434,4,2,1955,1000.0,Historic,40.71018298102441,-73.62575434154871,4.0,5.6
PROP_006853,1146138.791866397,2339.3243556563802,2,5,2008,1000.0,Waterfront,40.56566540539169,-73.15695160473649,9.1,3.4
PROP_006854,247817.54341979141,2599.4049361112493,3,3,1957,1000.0,Suburbs,40.254654313708045,-73.2400140703194,4.6,1.7
PROP_006855,782435.0778265855,3847.271643702057,1,4,1988,1000.0,Historic,40.0409298538058,-73.82551125089998,4.5,2.7
PROP_006856,1005673.2389014659,3219.35639766191,1,2,2016,1000.0,Waterfront,40.09135037464167,-73.89216011129645,2.8,2.0
PROP_006857,630271.3238845104,2409.8160851242837,3,2,1975,1000.0,Waterfront,40.67338058644908,-73.66039173636132,2.9,3.4
PROP_006858,572675.1459404764,2144.3957548706785,5,2,2000,1000.0,Suburbs,40.04292092067396,-73.2315985216095,3.3,3.3
PROP_006859,1354771.220174691,2215.1782420563254,4,2,2020,1000.0,Downtown,40.125722857195825,-73.37014359462856,4.7,7.9
PROP_006860,1028959.3709463086,1497.0063313831156,3,3,2006,1000.0,Waterfront,40.514137974809486,-73.21085914017732,5.9,4.2
PROP_006861,669026.7305506595,3008.341401743648,2,5,1995,1000.0,Suburbs,40.01955541598554,-73.93836119577743,6.5,5.5
PROP_006862,446964.27713409043,1543.2304113371379,4,1,1971,1000.0,Tech Hub,40.87138333089654,-73.78302794625596,7.6,3.1
PROP_006863,355216.68568816426,2767.7742929325395,3,1,1950,1000.0,Tech Hub,40.54118350535046,-73.53131717062492,6.1,9.0
PROP_006864,529189.2916911837,2938.216294734822,2,1,1968,1000.0,Downtown,40.15178001539965,-73.36664667908738,6.9,9.1
PROP_006865,549419.3044974031,3791.5311008941335,1,5,1960,1000.0,Waterfront,40.43950354435453,-73.76059574692823,7.8,5.2
PROP_006866,1017965.676625437,2608.104935466789,4,3,2018,1000.0,Historic,40.28131268263333,-73.74300327514817,3.5,8.6
PROP_006867,586949.1203471558,2460.608363372975,4,4,1989,1000.0,Suburbs,40.88871642253495,-73.2867740377047,7.5,1.9
PROP_006868,568655.6842150027,3131.3085135969604,4,2,1981,1000.0,Historic,40.10077997639336,-73.78344765601611,1.5,8.6
PROP_006869,637584.5651216034,2818.8810950772577,5,1,1988,1000.0,Historic,40.782532716265315,-73.09628041242105,2.7,3.8
PROP_006870,295273.87951007823,1247.4123839697497,1,3,2013,1000.0,Historic,40.57564950863626,-73.59473211131424,2.9,3.1
PROP_006871,293878.9998556724,1633.6261839523827,2,2,1971,1000.0,Suburbs,40.40067582702788,-73.67641614181761,1.1,2.4
PROP_006872,352729.7793553203,1177.8509070995353,2,2,1969,1000.0,Tech Hub,40.21673929001122,-73.7698455930305,9.7,2.1
PROP_006873,492452.6106975015,800.0,1,4,1989,1000.0,Downtown,40.402065430824116,-73.70557849539897,9.3,1.2
PROP_006874,676366.1110366646,2280.8566917423827,4,6,1968,1000.0,Downtown,40.933974915273474,-73.89058524787856,1.7,7.3
PROP_006875,316590.10456356156,2432.9224531086484,1,4,1952,1000.0,Tech Hub,40.630715790270884,-73.77417679969062,4.2,2.6
PROP_006876,378595.3683198386,1922.3929896598324,2,2,1970,1000.0,Downtown,40.7869713940011,-73.40666734228756,8.6,2.3
PROP_006877,769024.3251478944,1814.3564185568614,2,3,1982,1000.0,Tech Hub,40.3455985524288,-73.54799656784557,1.4,5.8
PROP_006878,781246.048622717,2170.19108988274,5,3,2018,1000.0,Suburbs,40.78496599975553,-73.2663535743704,2.0,5.5
PROP_006879,816278.2509139,2546.9033042816072,2,3,1987,1000.0,Downtown,40.55882380684522,-73.7257009816426,6.8,5.7
PROP_006880,475610.15599614725,2305.705085484035,1,5,1958,1000.0,Downtown,40.95827200061747,-73.62390717607792,5.6,7.0
PROP_006881,593042.4294306694,2033.0774847875837,1,3,1976,1000.0,Waterfront,40.89554708443576,-73.27565162213733,5.4,8.2
PROP_006882,423029.9577921151,1684.0462294408035,2,3,1959,1000.0,Tech Hub,40.147301765717394,-73.86455284003748,2.8,6.8
PROP_006883,473466.2861633381,2156.7542557273136,1,2,1998,1000.0,Historic,40.100804646664685,-73.11289954727101,5.0,3.2
PROP_006884,366720.5498439727,800.0,2,2,1977,1000.0,Tech Hub,40.16200419561643,-73.42681166807157,6.3,6.2
PROP_006885,240294.28782499352,2818.121724890147,2,3,1952,1000.0,Suburbs,40.317447348551156,-73.21857989685316,3.5,5.7
PROP_006886,520914.3802221018,800.0,5,4,1972,1000.0,Waterfront,40.116754545429224,-73.43208098927015,8.8,2.8
PROP_006887,1204146.957729796,2259.444844557143,5,2,2012,1000.0,Waterfront,40.14507292880629,-73.05119541212275,4.4,9.2
PROP_006888,550702.0708658731,2910.2187455755993,3,1,1977,1000.0,Historic,40.09562328562425,-73.016687579987,3.3,4.9
PROP_006889,467605.841588706,1955.3526224727293,4,2,1976,1000.0,Historic,40.923438402218636,-73.5379342308186,3.9,7.2
PROP_006890,626310.6631538947,2820.6255163168307,3,2,1964,1000.0,Tech Hub,40.64316008581001,-73.63661412050557,4.0,9.6
PROP_006891,1029634.6002163956,1225.4466402128523,5,6,2005,1000.0,Tech Hub,40.73978009835267,-73.61921661295601,4.2,4.3
PROP_006892,292458.98534297524,800.0,1,3,1997,1000.0,Suburbs,40.96213428260401,-73.05601577509364,8.0,8.3
PROP_006893,863200.2694892633,1482.3574442990846,1,4,1999,1000.0,Waterfront,40.41483393051674,-73.04557821009077,3.2,3.6
PROP_006894,873964.7196064699,1926.1241130794979,4,1,2004,1000.0,Downtown,40.04434789602291,-73.93270728288852,7.7,2.8
PROP_006895,894666.9426257511,1858.2347028993186,1,6,1986,1000.0,Waterfront,40.630584663139985,-73.23169964522545,6.8,9.9
PROP_006896,689094.9780200213,2192.2011426691506,4,2,2015,1000.0,Suburbs,40.69806932754316,-73.21017656945264,9.0,7.4
PROP_006897,291332.65743514604,1880.5509392372326,1,4,1968,1000.0,Historic,40.969493701075585,-73.08801562275103,9.3,5.0
PROP_006898,763053.1109578599,2470.6769819910164,5,3,1972,1000.0,Waterfront,40.91391927929854,-73.6312586646045,5.6,5.9
PROP_006899,1015046.8590407431,2371.537816967575,5,3,1981,1000.0,Waterfront,40.241004618066135,-73.7141356647733,9.9,7.3
PROP_006900,1285745.2771229756,2092.6062094831927,4,2,1998,1000.0,Waterfront,40.16653839478853,-73.3147453928608,9.4,8.0
PROP_006901,686827.4256559497,2958.6785244116572,2,6,1977,1000.0,Downtown,40.455251324267444,-73.70156249413715,6.7,3.4
PROP_006902,547313.6758952228,2989.5315643419913,1,5,1964,1000.0,Downtown,40.56157708117882,-73.988596206464,9.8,1.3
PROP_006903,1250040.5644890838,2381.2558238305446,3,2,2006,1000.0,Waterfront,40.97572467248195,-73.58233393631824,5.8,9.0
PROP_006904,888807.7888019546,1447.3909121962051,4,3,2000,1000.0,Waterfront,40.85335068102098,-73.14877140766055,1.4,5.9
PROP_006905,1145703.7278092285,4107.673346418405,1,4,2016,1000.0,Historic,40.09820260775028,-73.11606101333263,6.0,5.9
PROP_006906,427356.30107650766,2353.693010942781,2,2,1972,1000.0,Historic,40.241307068918914,-73.44721253674962,4.6,4.5
PROP_006907,403698.0400009299,1688.9280958548104,3,5,1960,1000.0,Tech Hub,40.10224955426165,-73.43716345186361,2.6,6.2
PROP_006908,1046957.7374555077,2437.9853067386866,5,1,1995,1000.0,Tech Hub,40.29243697107394,-73.24141960151181,3.4,3.6
PROP_006909,651325.9424400566,1865.7689147798174,5,1,2008,1000.0,Suburbs,40.42559829425668,-73.22443502967567,1.9,6.3
PROP_006910,1044271.0163699784,3040.8813128124953,2,1,1992,1000.0,Tech Hub,40.95663513254515,-73.83315350305257,1.3,9.9
PROP_006911,699539.0089155225,1563.9417044546315,4,4,2001,1000.0,Suburbs,40.46943464178347,-73.95813754897951,2.1,9.3
PROP_006912,587747.4265422957,2939.3531000792777,1,2,1987,1000.0,Suburbs,40.76083966413003,-73.92623599333051,1.1,7.1
PROP_006913,521661.46310263005,1198.0927283346077,3,4,2012,1000.0,Historic,40.21201682220351,-73.99821102979955,2.8,3.2
PROP_006914,1336255.4566004905,2650.5526560418493,1,4,2015,1000.0,Waterfront,40.16575223199349,-73.34182599450386,3.3,6.9
PROP_006915,954426.5447179519,2269.7728469446574,3,1,2012,1000.0,Downtown,40.548310683101946,-73.49722176237286,8.5,9.6
PROP_006916,539568.4512565461,1825.4691136627873,5,3,1960,1000.0,Downtown,40.87562935986488,-73.23991315972938,7.6,4.3
PROP_006917,314836.4294719541,800.0,5,3,1956,1000.0,Downtown,40.08538219470226,-73.92109685100077,4.7,4.8
PROP_006918,1356244.3375313925,2371.4920936033454,5,3,2017,1000.0,Downtown,40.484485617600704,-73.81423942468989,8.1,4.7
PROP_006919,728781.4350840717,2170.928854803849,1,4,2018,1000.0,Historic,40.2749800567774,-73.86102970339999,8.1,7.2
PROP_006920,585998.6713552759,1575.2956257162327,2,3,1976,1000.0,Downtown,40.35294745296622,-73.56960594504753,6.0,8.7
PROP_006921,1054461.5011991544,2569.6138468534837,3,3,2010,1000.0,Downtown,40.83433064822479,-73.93319822362743,9.8,8.2
PROP_006922,556371.3135364039,2659.171353217027,4,4,1963,1000.0,Downtown,40.73678535806386,-73.94857171191093,9.3,2.2
PROP_006923,603933.0151374099,2263.7156609595413,3,3,1965,1000.0,Waterfront,40.191851037206284,-73.65058143649631,9.9,2.7
PROP_006924,326230.0013555884,2381.4219264021713,1,1,1954,1000.0,Waterfront,40.772878662001034,-73.37787780229569,9.2,2.9
PROP_006925,1211281.19300623,2061.9064041122597,4,4,1997,1000.0,Waterfront,40.10369961758249,-73.02979369854384,7.2,7.1
PROP_006926,1063928.5565713535,1584.931236533588,3,2,2022,1000.0,Tech Hub,40.198422917333886,-73.92622680692175,6.5,7.3
PROP_006927,434225.40358999785,1724.4496737986328,4,4,1956,1000.0,Downtown,40.467384100809376,-73.75020077532565,4.2,2.8
PROP_006928,721906.9165287316,913.0758062707939,4,3,1996,1000.0,Downtown,40.58434610371357,-73.35943754022345,3.1,8.8
PROP_006929,554499.1589175289,2004.2214895752934,1,3,2018,1000.0,Suburbs,40.55198227679811,-73.94747602158562,9.6,6.6
PROP_006930,305327.95941110223,2338.6117246791396,1,1,1954,3401.586228106216,Tech Hub,40.659203895840456,-73.21130350561911,6.5,5.9
PROP_006931,964780.0458016397,2583.2131883203906,4,5,1978,1000.0,Downtown,40.352257512127814,-73.83602866334641,3.0,7.6
PROP_006932,1314148.192773265,1740.216017346288,4,4,2015,1000.0,Waterfront,40.48147003946309,-73.76600551222634,3.6,2.7
PROP_006933,1122603.6330284877,2215.718932513868,5,1,2016,1000.0,Downtown,40.87231728089254,-73.66289722185458,8.7,5.9
PROP_006934,1267602.893219478,3405.197605232577,1,3,2009,1000.0,Downtown,40.15420917083283,-73.07404864701833,1.1,5.4
PROP_006935,581256.6725255465,800.0,5,4,1979,1000.0,Tech Hub,40.33917568533275,-73.7852077844009,7.8,3.5
PROP_006936,626340.3307345556,2258.8912760795365,4,4,1985,1000.0,Suburbs,40.55216818519685,-73.53176181887245,7.3,7.1
PROP_006937,356829.09006001864,1791.018927368668,1,1,1970,1000.0,Downtown,40.1302424984133,-73.84651377381057,7.5,7.3
PROP_006938,314866.8973352267,2844.9508642372384,4,3,1959,1000.0,Suburbs,40.5062292317077,-73.46927675738013,9.4,5.9
PROP_006939,412238.92950652476,1943.9555670519405,5,6,1966,1000.0,Historic,40.81828110407534,-73.26652957047024,8.0,5.8
PROP_006940,824269.9257948308,2184.436407187689,5,5,2005,1000.0,Historic,40.24935324413369,-73.20088540947451,9.9,4.2
PROP_006941,877495.5144742306,3109.684037226728,4,1,1991,1000.0,Tech Hub,40.963837791670834,-73.56548003565634,3.2,1.7
PROP_006942,493582.95582015306,1656.44675409525,3,3,1970,1000.0,Tech Hub,40.98254573316141,-73.91207590250892,7.1,1.8
PROP_006943,577369.2068099318,2258.376116856669,5,1,1987,1000.0,Historic,40.0626074926269,-73.2825206824654,5.8,8.5
PROP_006944,320621.5066399914,2542.5365031478636,1,1,1966,1000.0,Suburbs,40.168190687035384,-73.74626965411841,4.1,5.5
PROP_006945,386503.9995269417,1930.9276972551393,2,4,1982,1000.0,Suburbs,40.98417991904336,-73.28838131658266,7.5,5.7
PROP_006946,604961.0027178068,960.784488018624,2,4,2019,1000.0,Suburbs,40.736130436912994,-73.11753634791239,1.5,7.3
PROP_006947,550758.9937694311,2756.548990344588,5,3,1993,1000.0,Suburbs,40.9904377227609,-73.75476670123683,7.5,8.9
PROP_006948,1024041.7675562804,2532.816028317377,5,2,1986,1000.0,Waterfront,40.24905625512355,-73.94144904922472,7.3,2.8
PROP_006949,439269.0631741151,800.0,4,2,2009,1000.0,Historic,40.796780046431145,-73.85429694137503,8.1,3.9
PROP_006950,872800.9759208807,2202.4038486175205,4,1,2020,1000.0,Historic,40.52361519178817,-73.15139195304937,6.2,6.4
PROP_006951,656675.1087538833,1364.5118366262227,4,3,2017,1000.0,Historic,40.62628517037385,-73.21400433237501,2.0,6.8
PROP_006952,612165.8897398069,2827.7824533584862,4,4,1986,1000.0,Historic,40.89072398759402,-73.60416214557235,3.9,5.5
PROP_006953,531258.3424496318,1685.7345924286365,2,2,2012,1000.0,Suburbs,40.85569008749712,-73.83501354197288,9.5,7.0
PROP_006954,561525.3522208671,1544.45989282779,1,4,1981,1000.0,Waterfront,40.0361603303402,-73.22943848818122,6.2,5.6
PROP_006955,461788.0744661991,800.0,3,2,1980,1000.0,Waterfront,40.01391371454837,-73.92838195701646,9.8,6.2
PROP_006956,853107.9634362691,2916.540435233541,4,4,1968,1000.0,Waterfront,40.51735210830912,-73.39884496338202,5.9,7.2
PROP_006957,343225.5598608938,3100.62186410386,5,2,1967,1000.0,Historic,40.67767391771532,-73.6219026116041,5.9,2.9
PROP_006958,598993.2077325273,800.0,2,2,2007,1000.0,Waterfront,40.779920426837464,-73.57776830091103,4.2,1.9
PROP_006959,316768.8483188039,861.4490194977159,1,1,1979,1000.0,Downtown,40.69406583680948,-73.77425564876539,8.7,2.3
PROP_006960,588700.3993867579,2028.805115185597,2,3,2012,1000.0,Suburbs,40.53529914072958,-73.35812140760447,2.2,3.8
PROP_006961,972398.8052764039,1626.5971679409342,5,2,2005,1000.0,Waterfront,40.260734824386454,-73.73330361914569,2.3,9.9
PROP_006962,1678107.0668351455,3295.769016828671,5,4,2007,1000.0,Tech Hub,40.95007508158222,-73.3589672140353,1.8,1.0
PROP_006963,362891.1123429694,2114.3645016703563,1,1,1992,1000.0,Historic,40.03309101383243,-73.64813995561659,6.3,4.3
PROP_006964,1511575.018077112,3151.63816131436,1,3,2015,1000.0,Waterfront,40.31017903792684,-73.62932562854436,8.5,9.8
PROP_006965,816680.9155742403,2162.5840636762773,5,3,1971,1000.0,Waterfront,40.51624669775297,-73.44665516789439,5.7,8.7
PROP_006966,903650.1748052756,1750.1401426392677,4,1,2002,1000.0,Tech Hub,40.16852127054441,-73.81651029542769,8.9,4.6
PROP_006967,723291.7835122712,2179.851581160706,3,5,1969,1000.0,Tech Hub,40.20442683934782,-73.95897077145781,8.8,8.7
PROP_006968,892431.6951517302,1463.9681499148014,4,4,2001,1000.0,Tech Hub,40.53235034395258,-73.26054038265053,4.0,2.3
PROP_006969,1038464.7348677986,3267.1752836776295,1,2,1988,1000.0,Tech Hub,40.34952978302743,-73.55524859025519,2.5,4.6
PROP_006970,910882.5896521497,1483.725961632201,2,3,2010,1000.0,Waterfront,40.73744318205677,-73.48820460893754,2.1,5.5
PROP_006971,1137274.397142968,1902.0405346245595,4,4,2010,1000.0,Downtown,40.51044468773917,-73.94408462022731,8.1,8.5
PROP_006972,408588.23925086524,800.0,5,4,1988,1000.0,Suburbs,40.150909647968916,-73.18133562440637,4.4,9.8
PROP_006973,450916.7302693407,2609.883713417644,2,1,1971,1000.0,Downtown,40.931057617805685,-73.22281830244086,6.3,5.6
PROP_006974,1015766.4834057165,2281.0203723932714,5,3,1992,1000.0,Downtown,40.083467170607705,-73.88036084500092,1.4,6.8
PROP_006975,601886.6300079644,800.0,4,2,1999,1000.0,Waterfront,40.567610247710654,-73.09674115849157,6.8,1.3
PROP_006976,1042241.4875358797,2129.6650043073223,5,2,1997,1000.0,Tech Hub,40.72151271408195,-73.080751307927,7.5,9.9
PROP_006977,380369.2538331038,1471.873163092324,1,4,1985,1000.0,Suburbs,40.97579045613051,-73.41640554118183,1.7,6.6
PROP_006978,1266102.3786045327,1855.3933389316576,3,4,2012,1000.0,Waterfront,40.241926913229726,-73.07540473886515,9.9,9.8
PROP_006979,754942.4630625248,2755.586828332705,5,1,2005,1000.0,Historic,40.723704960669544,-73.05072360152921,1.5,5.5
PROP_006980,721610.9017590302,1556.553406677314,3,5,1997,1000.0,Downtown,40.39534577428847,-73.50742446044652,9.6,4.0
PROP_006981,521018.1050842865,1444.3519224870192,1,5,2012,1000.0,Suburbs,40.5324379613119,-73.17640074903359,6.8,6.3
PROP_006982,1124066.4147980672,2899.335468193316,2,5,1990,1000.0,Tech Hub,40.19936853240843,-73.8892875833093,8.1,1.3
PROP_006983,598169.8685729261,1013.9446330796545,1,2,2014,1000.0,Downtown,40.78939479718274,-73.27638177019223,8.2,6.1
PROP_006984,726883.4943624667,2233.8438836432333,1,1,1998,1000.0,Tech Hub,40.651024869418244,-73.27786963496823,1.5,6.9
PROP_006985,1569725.280621294,1844.7088756053045,5,6,2017,1000.0,Waterfront,40.41919334472026,-73.23001260348333,8.7,4.2
PROP_006986,1216362.6386521065,3026.474569403222,4,3,1984,1000.0,Waterfront,40.52650211246602,-73.74422418360984,2.6,8.1
PROP_006987,415608.04368454625,2375.4565315722434,1,4,1953,1000.0,Waterfront,40.93167144371093,-73.7849585024923,7.9,1.8
PROP_006988,548187.5220902723,2545.4638510109316,4,4,1982,1000.0,Suburbs,40.796037285178514,-73.18492176957514,9.2,9.6
PROP_006989,1310098.5189965763,3876.2701414401563,4,3,1996,1000.0,Waterfront,40.88719845127862,-73.3719686020889,9.4,2.9
PROP_006990,880165.6184229469,2023.034078931495,3,2,2010,1000.0,Tech Hub,40.22481698281701,-73.0056211887232,10.0,8.8
PROP_006991,575465.4109094953,1080.423264721287,2,1,2009,1000.0,Tech Hub,40.98839292953672,-73.38776577436971,2.5,2.9
PROP_006992,905482.118375499,3532.2271879994632,3,2,1990,1000.0,Downtown,40.86927963024737,-73.33407536757316,1.1,3.0
PROP_006993,820490.5776177488,3283.416494312226,4,4,2003,1000.0,Suburbs,40.487428953386875,-73.77129625881821,6.4,7.8
PROP_006994,194477.14299878193,1299.0469856751579,1,1,1960,1000.0,Historic,40.08876673096986,-73.49360705832511,2.3,7.1
PROP_006995,1446709.761307135,3767.2551426360014,3,4,2019,1000.0,Downtown,40.60714415037941,-73.81898901778325,3.1,2.9
PROP_006996,582205.867415079,2133.817099973767,4,5,1994,1000.0,Suburbs,40.60535643066904,-73.53663422609327,7.3,6.1
PROP_006997,479692.6569881095,1238.3590553438348,2,2,2013,1000.0,Historic,40.08373362495306,-73.33421648876026,3.6,3.4
PROP_006998,748103.9205150466,2395.64287898129,5,4,1979,1000.0,Downtown,40.514232207433864,-73.48231830055313,9.6,8.0
PROP_006999,317197.1191525801,1920.110286514465,3,3,1955,1000.0,Downtown,40.451634033671446,-73.61705099676554,5.9,1.5
PROP_007000,658817.707542621,2551.4536856525147,5,1,1975,1000.0,Tech Hub,40.992177621434635,-73.3223810995455,9.3,6.6
PROP_007001,499015.30406664824,800.0,2,1,2000,1000.0,Downtown,40.086620514488374,-73.70931730148483,9.0,4.1
PROP_007002,590642.3680215958,2920.213731697201,2,2,1998,1000.0,Suburbs,40.440734322519916,-73.53995410175872,6.8,6.1
PROP_007003,992026.2466783535,2949.067725756207,5,1,1984,1000.0,Downtown,40.01501464128614,-73.97441492861861,2.2,7.1
PROP_007004,1003820.1019793279,1243.0256211715985,4,6,1993,1000.0,Waterfront,40.70362179242421,-73.44704109941283,5.9,8.5
PROP_007005,622421.8697985337,1897.5559285299507,1,4,1988,1000.0,Tech Hub,40.994509766506404,-73.79958253536837,8.9,5.3
PROP_007006,850641.9976525872,3419.408346292,2,5,1974,1000.0,Downtown,40.12065924373898,-73.55879099034429,8.0,2.4
PROP_007007,776838.8418568808,1897.4249621211995,3,2,1990,1000.0,Tech Hub,40.978688971955876,-73.56737646829829,6.9,4.8
